Region_name,SIC07_description,slope_ols,se_ols,slope_median,slope_sd,se_combined
North West,Manufacture of pharmaceutical products,-0.04702848604438098,0.009826865195863597,-0.04589746939318476,0.01590276842884538,0.018693991635794553
North West,Manufacture of rubber and plastic products,-0.01757010422426323,0.0033533154182120773,-0.017141163030871466,0.00902988578718653,0.009632422417214277
North West,Manufacture of other non-metallic mineral products,0.014399405730299852,0.008847542948026716,0.01399432362468369,0.0043728910272650915,0.009869204231016442
North West,Manufacture of basic metals,-0.08744374146803147,0.025218785675804163,-0.08766665888158753,0.002322008824685859,0.025325459047055084
North West,Manufacture of fabricated metal products,-0.004263012292503227,0.0033140714893885215,-0.004916789074210013,0.005418652901391733,0.006351761102445439
North West,"Manufacture of computer, electronic and optical products",0.04657861641043626,0.008581008916117076,0.04893134310857947,0.012642466437215448,0.015279583490219876
North West,Manufacture of electrical equipment,0.023485623419986088,0.014694000551529657,0.023808131290449064,0.008299534135627023,0.016875897578404297
North West,Manufacture of machinery and equipment,-0.004785236819568492,0.0074087063403103556,-0.004637884413671443,0.007433737279669645,0.010495207457697305
North West,Manufacture of motor vehicles,0.051010431955693915,0.012662498655109678,0.05095384576630267,0.002048987074452193,0.01282720625163276
North West,Manufacture of other transport equipment,0.04597356121101241,0.004496214809120363,0.04756163871374996,0.010765496537721513,0.0116666989038651
North West,Manufacture of furniture,-0.00770884691188928,0.0062837244434656245,-0.007879445186994825,0.010763007232527572,0.012463046079063022
North West,Other manufacturing,-0.006252038770993621,0.007229442943905626,-0.007496457261714384,0.01827088009265202,0.019649170584003152
North West,Repair and installation of machinery and equipment,0.009435331921798533,0.007170738813185577,0.008777705222422608,0.007287204246490152,0.010223641271924119
North West,Water supply,0.08393903256615766,0.011155226760521478,0.08393903256615766,0,0.011155226760521478
North West,Sewerage activities,0.05019377467867652,0.011968878448150292,0.05006313112103618,0.001600359061865124,0.01207539649177162
